TITLE     = "Flow in Deep"
VARIABLES = "x" "y" "z" "u" "v" "w"
ZONE T="Rectangular zone"
 X=40, Y=20, Z=10, F=POINT_VECTOR
DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 -9.862E+001 2.632E+000 0.000E+000 -9.417E-003 -2.274E-002 -6.003E-002
 -7.815E+001 2.632E+000 0.000E+000 -9.476E-003 -2.454E-002 -6.584E-002
 -5.769E+001 2.632E+000 0.000E+000 -2.157E-003 -2.382E-002 -7.365E-002
 -3.723E+001 2.632E+000 0.000E+000 -4.639E-004 -2.020E-002 -8.180E-002
 -1.677E+001 2.632E+000 0.000E+000 5.859E-003 -1.845E-002 -9.038E-002
 3.692E+000 2.632E+000 0.000E+000 1.886E-002 -1.886E-002 -9.944E-002
 2.415E+001 2.632E+000 0.000E+000 4.254E-002 -1.773E-002 -1.081E-001
 4.462E+001 2.632E+000 0.000E+000 6.358E-002 -1.651E-002 -1.162E-001
 6.508E+001 2.632E+000 0.000E+000 8.552E-002 -1.609E-002 -1.230E-001
 8.554E+001 2.632E+000 0.000E+000 1.086E-001 -1.485E-002 -1.273E-001
 1.060E+002 2.632E+000 0.000E+000 1.355E-001 -1.100E-002 -1.306E-001
 1.265E+002 2.632E+000 0.000E+000 1.496E-001 -5.979E-003 -1.320E-001
 1.469E+002 2.632E+000 0.000E+000 1.513E-001 -3.044E-004 -1.316E-001
 1.674E+002 2.632E+000 0.000E+000 1.482E-001 8.390E-003 -1.316E-001
 1.878E+002 2.632E+000 0.000E+000 1.430E-001 1.727E-002 -1.303E-001
 2.083E+002 2.632E+000 0.000E+000 1.385E-001 2.353E-002 -1.279E-001
 2.288E+002 2.632E+000 0.000E+000 1.376E-001 2.756E-002 -1.242E-001
 2.492E+002 2.632E+000 0.000E+000 1.302E-001 3.356E-002 -1.184E-001
 2.697E+002 2.632E+000 0.000E+000 1.212E-001 3.607E-002 -1.100E-001
 2.902E+002 2.632E+000 0.000E+000 1.131E-001 3.559E-002 -9.991E-002
 3.106E+002 2.632E+000 0.000E+000 1.085E-001 3.502E-002 -8.937E-002
 3.311E+002 2.632E+000 0.000E+000 1.048E-001 3.541E-002 -7.909E-002
 3.515E+002 2.632E+000 0.000E+000 9.761E-002 3.509E-002 -6.872E-002
 3.720E+002 2.632E+000 0.000E+000 8.663E-002 3.435E-002 -5.787E-002
 -4.260E+002 2.516E+001 0.000E+000 -2.887E-002 3.846E-003 -1.230E-002
 -4.055E+002 2.516E+001 0.000E+000 -2.672E-002 3.810E-003 -1.279E-002
 -3.851E+002 2.516E+001 0.000E+000 -2.362E-002 4.291E-003 -1.321E-002
 -3.646E+002 2.516E+001 0.000E+000 -2.112E-002 4.231E-003 -1.362E-002
 -3.442E+002 2.516E+001 0.000E+000 -1.604E-002 3.764E-003 -1.413E-002
 -3.237E+002 2.516E+001 0.000E+000 -1.089E-002 3.450E-003 -1.453E-002
 -3.032E+002 2.516E+001 0.000E+000 -4.491E-003 2.460E-003 -1.518E-002
 -2.828E+002 2.516E+001 0.000E+000 1.922E-003 9.738E-004 -1.663E-002
 -2.623E+002 2.516E+001 0.000E+000 1.823E-003 -2.052E-004 -1.981E-002
 -2.418E+002 2.516E+001 0.000E+000 1.600E-003 -1.079E-003 -2.305E-002
